"provinsi","daerah","jenis","tahun","peng"
"RIAU","PERDESAAN","NONMAKANAN",2013,297984
"RIAU","PERDESAAN","NONMAKANAN",2014,304855
"RIAU","PERDESAAN","NONMAKANAN",2015,413929
"RIAU","PERDESAAN","NONMAKANAN",2016,415428
"RIAU","PERDESAAN","NONMAKANAN",2017,422216
"RIAU","PERDESAAN","NONMAKANAN",2018,482077
"RIAU","PERDESAAN","NONMAKANAN",2019,483155
"RIAU","PERDESAAN","NONMAKANAN",2020,511937
"RIAU","PERDESAAN","NONMAKANAN",2021,538482
"RIAU","PERDESAAN","NONMAKANAN",2022,564974
"RIAU","PERDESAAN","TOTAL",2007,389624
"RIAU","PERDESAAN","TOTAL",2008,425393
"RIAU","PERDESAAN","TOTAL",2009,490493
"RIAU","PERDESAAN","TOTAL",2010,475376
"RIAU","PERDESAAN","TOTAL",2011,643019
"RIAU","PERDESAAN","TOTAL",2012,679408
"RIAU","PERDESAAN","TOTAL",2013,716544
"RIAU","PERDESAAN","TOTAL",2014,737484
"RIAU","PERDESAAN","TOTAL",2015,886685
"RIAU","PERDESAAN","TOTAL",2016,944611
"RIAU","PERDESAAN","TOTAL",2017,999389
"RIAU","PERDESAAN","TOTAL",2018,1051459
"RIAU","PERDESAAN","TOTAL",2019,1064975
"RIAU","PERDESAAN","TOTAL",2020,1128085
"RIAU","PERDESAAN","TOTAL",2021,1182408
"RIAU","PERDESAAN","TOTAL",2022,1252939
"RIAU","PERKOTAAN","MAKANAN",2007,266597
"RIAU","PERKOTAAN","MAKANAN",2008,285064
"RIAU","PERKOTAAN","MAKANAN",2009,328636
"RIAU","PERKOTAAN","MAKANAN",2010,356537
"RIAU","PERKOTAAN","MAKANAN",2011,424696
"RIAU","PERKOTAAN","MAKANAN",2012,525993
"RIAU","PERKOTAAN","MAKANAN",2013,546166
"RIAU","PERKOTAAN","MAKANAN",2014,558444
"RIAU","PERKOTAAN","MAKANAN",2015,530836
"RIAU","PERKOTAAN","MAKANAN",2016,599303
"RIAU","PERKOTAAN","MAKANAN",2017,643136
"RIAU","PERKOTAAN","MAKANAN",2018,644937
"RIAU","PERKOTAAN","MAKANAN",2019,680685
"RIAU","PERKOTAAN","MAKANAN",2020,744846
"RIAU","PERKOTAAN","MAKANAN",2021,714406
"RIAU","PERKOTAAN","MAKANAN",2022,794813
"RIAU","PERKOTAAN","NONMAKANAN",2007,326635
"RIAU","PERKOTAAN","NONMAKANAN",2008,328559
"RIAU","PERKOTAAN","NONMAKANAN",2009,329662
"RIAU","PERKOTAAN","NONMAKANAN",2010,362172
"RIAU","PERKOTAAN","NONMAKANAN",2011,503248
"RIAU","PERKOTAAN","NONMAKANAN",2012,554568
"RIAU","PERKOTAAN","NONMAKANAN",2013,587504
"RIAU","PERKOTAAN","NONMAKANAN",2014,632006
"RIAU","PERKOTAAN","NONMAKANAN",2015,661673
"RIAU","PERKOTAAN","NONMAKANAN",2016,701840
"RIAU","PERKOTAAN","NONMAKANAN",2017,661941
"RIAU","PERKOTAAN","NONMAKANAN",2018,744298
"RIAU","PERKOTAAN","NONMAKANAN",2019,800946
"RIAU","PERKOTAAN","NONMAKANAN",2020,909577
"RIAU","PERKOTAAN","NONMAKANAN",2021,868308
"RIAU","PERKOTAAN","NONMAKANAN",2022,887487
"RIAU","PERKOTAAN","TOTAL",2007,593232
"RIAU","PERKOTAAN","TOTAL",2008,613623
"RIAU","PERKOTAAN","TOTAL",2009,658298
"RIAU","PERKOTAAN","TOTAL",2010,718709
"RIAU","PERKOTAAN","TOTAL",2011,927943
"RIAU","PERKOTAAN","TOTAL",2012,1080560
"RIAU","PERKOTAAN","TOTAL",2013,1133670
"RIAU","PERKOTAAN","TOTAL",2014,1190450
"RIAU","PERKOTAAN","TOTAL",2015,1192509
"RIAU","PERKOTAAN","TOTAL",2016,1301143
"RIAU","PERKOTAAN","TOTAL",2017,1305078
"RIAU","PERKOTAAN","TOTAL",2018,1389236
"RIAU","PERKOTAAN","TOTAL",2019,1481632
"RIAU","PERKOTAAN","TOTAL",2020,1654423
"RIAU","PERKOTAAN","TOTAL",2021,1582714
"RIAU","PERKOTAAN","TOTAL",2022,1682300
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2011,385949
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2012,432511
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2013,468503
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2014,481965
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2015,495322
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2016,556747
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2017,603401
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2018,599873
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2019,621747
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2020,668073
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2021,672142
"RIAU","PERDESAANPERKOTAAN","MAKANAN",2022,730825
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2011,368685
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2012,404040
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2013,411298
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2014,433141
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2015,510187
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2016,528018
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2017,517536
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2018,587899
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2019,611497
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2020,672372
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2021,670527
"RIAU","PERDESAANPERKOTAAN","NONMAKANAN",2022,694345
"RIAU","PERDESAANPERKOTAAN","TOTAL",2011,754634
"RIAU","PERDESAANPERKOTAAN","TOTAL",2012,836550
"RIAU","PERDESAANPERKOTAAN","TOTAL",2013,879801
"RIAU","PERDESAANPERKOTAAN","TOTAL",2014,915106
"RIAU","PERDESAANPERKOTAAN","TOTAL",2015,1005509
"RIAU","PERDESAANPERKOTAAN","TOTAL",2016,1084765
"RIAU","PERDESAANPERKOTAAN","TOTAL",2017,1120937
"RIAU","PERDESAANPERKOTAAN","TOTAL",2018,1187772
"RIAU","PERDESAANPERKOTAAN","TOTAL",2019,1233245
"RIAU","PERDESAANPERKOTAAN","TOTAL",2020,1340446
"RIAU","PERDESAANPERKOTAAN","TOTAL",2021,1342670
"RIAU","PERDESAANPERKOTAAN","TOTAL",2022,1425170
"JAMBI","PERDESAAN","MAKANAN",2007,179472
"JAMBI","PERDESAAN","MAKANAN",2008,200524
"JAMBI","PERDESAAN","MAKANAN",2009,214071
"JAMBI","PERDESAAN","MAKANAN",2010,259432
"JAMBI","PERDESAAN","MAKANAN",2011,312286
"JAMBI","PERDESAAN","MAKANAN",2012,319040
"JAMBI","PERDESAAN","MAKANAN",2013,361209
"JAMBI","PERDESAAN","MAKANAN",2014,374885
"JAMBI","PERDESAAN","MAKANAN",2015,412871
"JAMBI","PERDESAAN","MAKANAN",2016,437980
"JAMBI","PERDESAAN","MAKANAN",2017,504542
"JAMBI","PERDESAAN","MAKANAN",2018,523147
"JAMBI","PERDESAAN","MAKANAN",2019,525933
"JAMBI","PERDESAAN","MAKANAN",2020,565807
"JAMBI","PERDESAAN","MAKANAN",2021,584662
"JAMBI","PERDESAAN","MAKANAN",2022,639512
"JAMBI","PERDESAAN","NONMAKANAN",2007,134530
"JAMBI","PERDESAAN","NONMAKANAN",2008,150187
"JAMBI","PERDESAAN","NONMAKANAN",2009,142718
"JAMBI","PERDESAAN","NONMAKANAN",2010,173699
"JAMBI","PERDESAAN","NONMAKANAN",2011,221718
"JAMBI","PERDESAAN","NONMAKANAN",2012,235763
"JAMBI","PERDESAAN","NONMAKANAN",2013,240070
"JAMBI","PERDESAAN","NONMAKANAN",2014,266543
"JAMBI","PERDESAAN","NONMAKANAN",2015,349329
"JAMBI","PERDESAAN","NONMAKANAN",2016,357591
"JAMBI","PERDESAAN","NONMAKANAN",2017,334210
"JAMBI","PERDESAAN","NONMAKANAN",2018,424329
"JAMBI","PERDESAAN","NONMAKANAN",2019,423707
"JAMBI","PERDESAAN","NONMAKANAN",2020,441837
"JAMBI","PERDESAAN","NONMAKANAN",2021,475304
"JAMBI","PERDESAAN","NONMAKANAN",2022,501511
"JAMBI","PERDESAAN","TOTAL",2007,314002
"JAMBI","PERDESAAN","TOTAL",2008,350711
"JAMBI","PERDESAAN","TOTAL",2009,356789
"JAMBI","PERDESAAN","TOTAL",2010,433131
"JAMBI","PERDESAAN","TOTAL",2011,534004
"JAMBI","PERDESAAN","TOTAL",2012,554802
"JAMBI","PERDESAAN","TOTAL",2013,601279
"JAMBI","PERDESAAN","TOTAL",2014,641428
"JAMBI","PERDESAAN","TOTAL",2015,762199
"JAMBI","PERDESAAN","TOTAL",2016,795572
"JAMBI","PERDESAAN","TOTAL",2017,838753
"JAMBI","PERDESAAN","TOTAL",2018,947478
"JAMBI","PERDESAAN","TOTAL",2019,949641
"JAMBI","PERDESAAN","TOTAL",2020,1007645
"JAMBI","PERDESAAN","TOTAL",2021,1059967
"JAMBI","PERDESAAN","TOTAL",2022,1141024
"JAMBI","PERKOTAAN","MAKANAN",2007,224889
"JAMBI","PERKOTAAN","MAKANAN",2008,209364
"JAMBI","PERKOTAAN","MAKANAN",2009,243003
"JAMBI","PERKOTAAN","MAKANAN",2010,287309
"JAMBI","PERKOTAAN","MAKANAN",2011,351105
"JAMBI","PERKOTAAN","MAKANAN",2012,376633
"JAMBI","PERKOTAAN","MAKANAN",2013,413120
"JAMBI","PERKOTAAN","MAKANAN",2014,469248
"JAMBI","PERKOTAAN","MAKANAN",2015,464204
"JAMBI","PERKOTAAN","MAKANAN",2016,523615
"JAMBI","PERKOTAAN","MAKANAN",2017,611922
"JAMBI","PERKOTAAN","MAKANAN",2018,625663
"JAMBI","PERKOTAAN","MAKANAN",2019,632452
"JAMBI","PERKOTAAN","MAKANAN",2020,640957
"JAMBI","PERKOTAAN","MAKANAN",2021,673352
"JAMBI","PERKOTAAN","MAKANAN",2022,710704
"JAMBI","PERKOTAAN","NONMAKANAN",2007,254446
"JAMBI","PERKOTAAN","NONMAKANAN",2008,234962
"JAMBI","PERKOTAAN","NONMAKANAN",2009,239804
"JAMBI","PERKOTAAN","NONMAKANAN",2010,279662
"JAMBI","PERKOTAAN","NONMAKANAN",2011,354921
"JAMBI","PERKOTAAN","NONMAKANAN",2012,401337
"JAMBI","PERKOTAAN","NONMAKANAN",2013,452634
"JAMBI","PERKOTAAN","NONMAKANAN",2014,433134
"JAMBI","PERKOTAAN","NONMAKANAN",2015,556527
"JAMBI","PERKOTAAN","NONMAKANAN",2016,624606
"JAMBI","PERKOTAAN","NONMAKANAN",2017,641117
"JAMBI","PERKOTAAN","NONMAKANAN",2018,649402
"JAMBI","PERKOTAAN","NONMAKANAN",2019,684518
"JAMBI","PERKOTAAN","NONMAKANAN",2020,733847
"JAMBI","PERKOTAAN","NONMAKANAN",2021,753362
"JAMBI","PERKOTAAN","NONMAKANAN",2022,796193
"JAMBI","PERKOTAAN","TOTAL",2007,479335
"JAMBI","PERKOTAAN","TOTAL",2008,444326
"JAMBI","PERKOTAAN","TOTAL",2009,482807
"JAMBI","PERKOTAAN","TOTAL",2010,566971
"JAMBI","PERKOTAAN","TOTAL",2011,706026
"JAMBI","PERKOTAAN","TOTAL",2012,777970
"JAMBI","PERKOTAAN","TOTAL",2013,865754
"JAMBI","PERKOTAAN","TOTAL",2014,902382
"JAMBI","PERKOTAAN","TOTAL",2015,1020732
"JAMBI","PERKOTAAN","TOTAL",2016,1148221
"JAMBI","PERKOTAAN","TOTAL",2017,1253039
"JAMBI","PERKOTAAN","TOTAL",2018,1275066
"JAMBI","PERKOTAAN","TOTAL",2019,1316970
"JAMBI","PERKOTAAN","TOTAL",2020,1374805
"JAMBI","PERKOTAAN","TOTAL",2021,1426715
"JAMBI","PERKOTAAN","TOTAL",2022,1506898
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2011,324197
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2012,336737
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2013,377133
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2014,403659
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2015,428457
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2016,464381
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2017,538359
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2018,555989
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2019,560541
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2020,590173
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2021,613752
"JAMBI","PERDESAANPERKOTAAN","MAKANAN",2022,663020
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2011,262589
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2012,286641
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2013,305275
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2014,317342
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2015,412239
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2016,439908
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2017,430864
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2018,496432
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2019,508445
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2020,536516
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2021,566506
"JAMBI","PERDESAANPERKOTAAN","NONMAKANAN",2022,598816
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2011,586786
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2012,623378
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2013,682409
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2014,721001
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2015,840696
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2016,904289
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2017,969224
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2018,1052421
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2019,1068986
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2020,1126689
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2021,1180259
"JAMBI","PERDESAANPERKOTAAN","TOTAL",2022,1261836
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2007,163629
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2008,186102
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2009,204521
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2010,242246
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2011,286999
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2012,288099
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2013,322412
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2014,340487
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2015,358391
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2016,408161
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2017,465251
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2018,464444
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2019,476355
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2020,505671
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2021,559309
"SUMATERA SELATAN","PERDESAAN","MAKANAN",2022,587945
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2007,121797
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2008,130608
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2009,125118
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2010,146191
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2011,188468
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2012,203150
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2013,206381
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2014,228711
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2015,260923
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2016,293544
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2017,317870
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2018,365368
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2019,371452
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2020,397041
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2021,425439
"SUMATERA SELATAN","PERDESAAN","NONMAKANAN",2022,432887
"SUMATERA SELATAN","PERDESAAN","TOTAL",2007,285425
"SUMATERA SELATAN","PERDESAAN","TOTAL",2008,316710
"SUMATERA SELATAN","PERDESAAN","TOTAL",2009,329639
"SUMATERA SELATAN","PERDESAAN","TOTAL",2010,388436
"SUMATERA SELATAN","PERDESAAN","TOTAL",2011,475468
"SUMATERA SELATAN","PERDESAAN","TOTAL",2012,491249
"SUMATERA SELATAN","PERDESAAN","TOTAL",2013,528792
"SUMATERA SELATAN","PERDESAAN","TOTAL",2014,569198
"SUMATERA SELATAN","PERDESAAN","TOTAL",2015,619314
"SUMATERA SELATAN","PERDESAAN","TOTAL",2016,701705
"SUMATERA SELATAN","PERDESAAN","TOTAL",2017,783122
"SUMATERA SELATAN","PERDESAAN","TOTAL",2018,829813
"SUMATERA SELATAN","PERDESAAN","TOTAL",2019,847808
"SUMATERA SELATAN","PERDESAAN","TOTAL",2020,902712
"SUMATERA SELATAN","PERDESAAN","TOTAL",2021,984749
"SUMATERA SELATAN","PERDESAAN","TOTAL",2022,1020833
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2007,199431
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2008,216856
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2009,248475
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2010,284268
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2011,324594
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2012,343788
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2013,408355
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2014,480765
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2015,418794
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2016,513874
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2017,581213
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2018,568797
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2019,536802
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2020,584583
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2021,611880
"SUMATERA SELATAN","PERKOTAAN","MAKANAN",2022,674968
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2007,200374
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2008,215115
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2009,243277
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2010,272873
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2011,273395
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2012,445946
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2013,440030
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2014,538378
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2015,514708
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2016,569719
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2017,589322
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2018,637747
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2019,608271
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2020,637679
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2021,670505
"SUMATERA SELATAN","PERKOTAAN","NONMAKANAN",2022,685547
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2007,399804
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2008,431971
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2009,491752
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2010,557141
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2011,597989
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2012,789734
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2013,848385
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2014,1019143
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2015,933502
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2016,1083593
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2017,1170536
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2018,1206544
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2019,1145073
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2020,1222262
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2021,1282386
"SUMATERA SELATAN","PERKOTAAN","TOTAL",2022,1360515
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2011,300453
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2012,308027
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2013,353213
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2014,390807
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2015,379945
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2016,446364
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2017,507672
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2018,503297
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2019,498928
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2020,535136
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2021,579031
"SUMATERA SELATAN","PERDESAANPERKOTAAN","MAKANAN",2022,620732
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2011,218859
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2012,290035
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2013,290119
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2014,339793
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2015,351483
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2016,393348
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2017,417173
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2018,466781
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2019,459889
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2020,486893
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2021,517375
"SUMATERA SELATAN","PERDESAANPERKOTAAN","NONMAKANAN",2022,528080
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2011,519312
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2012,598062
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2013,643332
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2014,730600
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2015,731429
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2016,839712
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2017,924846
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2018,970078
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2019,958818
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2020,1022030
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2021,1096407
"SUMATERA SELATAN","PERDESAANPERKOTAAN","TOTAL",2022,1148812
"BENGKULU","PERDESAAN","MAKANAN",2007,153883
"BENGKULU","PERDESAAN","MAKANAN",2008,185289
"BENGKULU","PERDESAAN","MAKANAN",2009,195910
"BENGKULU","PERDESAAN","MAKANAN",2010,239474
"BENGKULU","PERDESAAN","MAKANAN",2011,281806
"BENGKULU","PERDESAAN","MAKANAN",2012,324297
"BENGKULU","PERDESAAN","MAKANAN",2013,340017
"BENGKULU","PERDESAAN","MAKANAN",2014,371323
"BENGKULU","PERDESAAN","MAKANAN",2015,403723
"BENGKULU","PERDESAAN","MAKANAN",2016,422178
"BENGKULU","PERDESAAN","MAKANAN",2017,512495
"BENGKULU","PERDESAAN","MAKANAN",2018,524132
"BENGKULU","PERDESAAN","MAKANAN",2019,509743
"BENGKULU","PERDESAAN","MAKANAN",2020,542088
"BENGKULU","PERDESAAN","MAKANAN",2021,548491
"BENGKULU","PERDESAAN","MAKANAN",2022,595345
"BENGKULU","PERDESAAN","NONMAKANAN",2007,96633
"BENGKULU","PERDESAAN","NONMAKANAN",2008,141507
"BENGKULU","PERDESAAN","NONMAKANAN",2009,143146
"BENGKULU","PERDESAAN","NONMAKANAN",2010,170182
"BENGKULU","PERDESAAN","NONMAKANAN",2011,192382
"BENGKULU","PERDESAAN","NONMAKANAN",2012,176857
"BENGKULU","PERDESAAN","NONMAKANAN",2013,216305
"BENGKULU","PERDESAAN","NONMAKANAN",2014,237149
"BENGKULU","PERDESAAN","NONMAKANAN",2015,326656
"BENGKULU","PERDESAAN","NONMAKANAN",2016,332335
"BENGKULU","PERDESAAN","NONMAKANAN",2017,350740
"BENGKULU","PERDESAAN","NONMAKANAN",2018,435647
"BENGKULU","PERDESAAN","NONMAKANAN",2019,425301
"BENGKULU","PERDESAAN","NONMAKANAN",2020,423330
"BENGKULU","PERDESAAN","NONMAKANAN",2021,428537
"BENGKULU","PERDESAAN","NONMAKANAN",2022,457934
"BENGKULU","PERDESAAN","TOTAL",2007,250516
"BENGKULU","PERDESAAN","TOTAL",2008,326796
"BENGKULU","PERDESAAN","TOTAL",2009,339057
"BENGKULU","PERDESAAN","TOTAL",2010,409656
"BENGKULU","PERDESAAN","TOTAL",2011,474188
"BENGKULU","PERDESAAN","TOTAL",2012,501154
"BENGKULU","PERDESAAN","TOTAL",2013,556323
"BENGKULU","PERDESAAN","TOTAL",2014,608472
"BENGKULU","PERDESAAN","TOTAL",2015,730379
"BENGKULU","PERDESAAN","TOTAL",2016,754513
"BENGKULU","PERDESAAN","TOTAL",2017,863236
"BENGKULU","PERDESAAN","TOTAL",2018,959780
"BENGKULU","PERDESAAN","TOTAL",2019,935045
"BENGKULU","PERDESAAN","TOTAL",2020,965419
"BENGKULU","PERDESAAN","TOTAL",2021,977029
"BENGKULU","PERDESAAN","TOTAL",2022,1053280
"BENGKULU","PERKOTAAN","MAKANAN",2007,193165
"BENGKULU","PERKOTAAN","MAKANAN",2008,200057
"BENGKULU","PERKOTAAN","MAKANAN",2009,220732
"BENGKULU","PERKOTAAN","MAKANAN",2010,299906
"BENGKULU","PERKOTAAN","MAKANAN",2011,324352
"BENGKULU","PERKOTAAN","MAKANAN",2012,343106
"BENGKULU","PERKOTAAN","MAKANAN",2013,366328
"BENGKULU","PERKOTAAN","MAKANAN",2014,412372
"BENGKULU","PERKOTAAN","MAKANAN",2015,434462
"BENGKULU","PERKOTAAN","MAKANAN",2016,501705
"BENGKULU","PERKOTAAN","MAKANAN",2017,546294
