"provinsi","jenis","daerah","tahun","periode","gk"
"SUMATERA BARAT","MAKANAN","PERDESAAN",2020,"SEPTEMBER",416419
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",382333
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",402003
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",413832
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",414949
"SUMATERA BARAT","MAKANAN","PERKOTAAN",2021,"MARET",424106
"SUMATERA BARAT","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",431008
"SUMATERA BARAT","MAKANAN","PERKOTAAN",2022,"MARET",453326
"SUMATERA BARAT","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",490322
"SUMATERA BARAT","MAKANAN","PERDESAAN",2021,"MARET",438205
"SUMATERA BARAT","MAKANAN","PERDESAAN",2021,"SEPTEMBER",444693
"SUMATERA BARAT","MAKANAN","PERDESAAN",2022,"MARET",470942
"SUMATERA BARAT","MAKANAN","PERDESAAN",2022,"SEPTEMBER",500796
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",431644
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",438308
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",462910
"SUMATERA BARAT","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",495824
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2015,"MARET",117925
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",121984
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2016,"MARET",129369
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",132506
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2015,"MARET",75985
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",77884
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2016,"MARET",81375
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",83703
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",92637
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",95393
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",98148
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",103717
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2017,"MARET",135481
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",136026
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2018,"MARET",139235
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",140237
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2017,"MARET",86342
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",86644
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2018,"MARET",91162
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",95901
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",106715
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",107368
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",112319
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",116426
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2019,"MARET",143519
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",149242
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2020,"MARET",151198
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",152458
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2019,"MARET",101722
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",108553
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2020,"MARET",112136
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",113254
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",121319
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",127697
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",130483
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",132291
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2021,"MARET",156831
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",161294
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2022,"MARET",169253
"SUMATERA BARAT","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",178321
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2021,"MARET",117976
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",121531
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2022,"MARET",127489
"SUMATERA BARAT","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",138150
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",137059
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",141237
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",148030
"SUMATERA BARAT","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",158370
"SUMATERA BARAT","TOTAL","PERKOTAAN",2013,"MARET",332837
"SUMATERA BARAT","TOTAL","PERKOTAAN",2013,"SEPTEMBER",360768
"SUMATERA BARAT","TOTAL","PERKOTAAN",2014,"MARET",374968
"SUMATERA BARAT","TOTAL","PERKOTAAN",2014,"SEPTEMBER",390862
"SUMATERA BARAT","TOTAL","PERDESAAN",2013,"MARET",288215
"SUMATERA BARAT","TOTAL","PERDESAAN",2013,"SEPTEMBER",321252
"SUMATERA BARAT","TOTAL","PERDESAAN",2014,"MARET",333511
"SUMATERA BARAT","TOTAL","PERDESAAN",2014,"SEPTEMBER",349824
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"SUMATERA BARAT","TOTAL","PERKOTAAN",2015,"MARET",406335
"SUMATERA BARAT","TOTAL","PERKOTAAN",2015,"SEPTEMBER",423339
"SUMATERA BARAT","TOTAL","PERKOTAAN",2016,"MARET",441523
"SUMATERA BARAT","TOTAL","PERKOTAAN",2016,"SEPTEMBER",454674
"SUMATERA BARAT","TOTAL","PERDESAAN",2015,"MARET",369753
"SUMATERA BARAT","TOTAL","PERDESAAN",2015,"SEPTEMBER",391178
"SUMATERA BARAT","TOTAL","PERDESAAN",2016,"MARET",413790
"SUMATERA BARAT","TOTAL","PERDESAAN",2016,"SEPTEMBER",425520
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",384278
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",403947
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",425141
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",438075
"SUMATERA BARAT","TOTAL","PERKOTAAN",2017,"MARET",472614
"SUMATERA BARAT","TOTAL","PERKOTAAN",2017,"SEPTEMBER",475365
"SUMATERA BARAT","TOTAL","PERKOTAAN",2018,"MARET",496142
"SUMATERA BARAT","TOTAL","PERKOTAAN",2018,"SEPTEMBER",507557
"SUMATERA BARAT","TOTAL","PERDESAAN",2017,"MARET",439220
"SUMATERA BARAT","TOTAL","PERDESAAN",2017,"SEPTEMBER",441415
"SUMATERA BARAT","TOTAL","PERDESAAN",2018,"MARET",460249
"SUMATERA BARAT","TOTAL","PERDESAAN",2018,"SEPTEMBER",466430
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",453611
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",455797
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",476554
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",485632
"SUMATERA BARAT","TOTAL","PERKOTAAN",2019,"MARET",526008
"SUMATERA BARAT","TOTAL","PERKOTAAN",2019,"SEPTEMBER",551366
"SUMATERA BARAT","TOTAL","PERKOTAAN",2020,"MARET",562567
"SUMATERA BARAT","TOTAL","PERKOTAAN",2020,"SEPTEMBER",565531
"SUMATERA BARAT","TOTAL","PERDESAAN",2019,"MARET",483939
"SUMATERA BARAT","TOTAL","PERDESAAN",2019,"SEPTEMBER",510457
"SUMATERA BARAT","TOTAL","PERDESAAN",2020,"MARET",527830
"SUMATERA BARAT","TOTAL","PERDESAAN",2020,"SEPTEMBER",529673
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",503652
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2019,"SEPTEMBER",529700
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",544315
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",547240
"SUMATERA BARAT","TOTAL","PERKOTAAN",2021,"MARET",580937
"SUMATERA BARAT","TOTAL","PERKOTAAN",2021,"SEPTEMBER",592302
"SUMATERA BARAT","TOTAL","PERKOTAAN",2022,"MARET",622579
"SUMATERA BARAT","TOTAL","PERKOTAAN",2022,"SEPTEMBER",668643
"SUMATERA BARAT","TOTAL","PERDESAAN",2021,"MARET",556181
"SUMATERA BARAT","TOTAL","PERDESAAN",2021,"SEPTEMBER",566224
"SUMATERA BARAT","TOTAL","PERDESAAN",2022,"MARET",598431
"SUMATERA BARAT","TOTAL","PERDESAAN",2022,"SEPTEMBER",638946
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2021,"MARET",568703
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2021,"SEPTEMBER",579545
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2022,"MARET",610940
"SUMATERA BARAT","TOTAL","PERDESAANPERKOTAAN",2022,"SEPTEMBER",654194
"RIAU","MAKANAN","PERKOTAAN",2015,"MARET",280361
"RIAU","MAKANAN","PERKOTAAN",2015,"SEPTEMBER",288956
"RIAU","MAKANAN","PERKOTAAN",2016,"MARET",292026
"RIAU","MAKANAN","PERKOTAAN",2016,"SEPTEMBER",301570
"RIAU","MAKANAN","PERDESAAN",2015,"MARET",302422
"RIAU","MAKANAN","PERDESAAN",2015,"SEPTEMBER",318195
"RIAU","MAKANAN","PERDESAAN",2016,"MARET",326262
"RIAU","MAKANAN","PERDESAAN",2016,"SEPTEMBER",333174
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",293851
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",306835
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",312352
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",321762
"RIAU","MAKANAN","PERKOTAAN",2017,"MARET",318174
"RIAU","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",327480
"RIAU","MAKANAN","PERKOTAAN",2018,"MARET",342425
"RIAU","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",350004
"RIAU","MAKANAN","PERDESAAN",2017,"MARET",346208
"RIAU","MAKANAN","PERDESAAN",2017,"SEPTEMBER",350965
"RIAU","MAKANAN","PERDESAAN",2018,"MARET",357685
"RIAU","MAKANAN","PERDESAAN",2018,"SEPTEMBER",358620
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",335922
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",342348
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",351845
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",355411
"RIAU","MAKANAN","PERKOTAAN",2019,"MARET",361135
"RIAU","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",383444
"RIAU","MAKANAN","PERKOTAAN",2020,"MARET",400297
"RIAU","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",401965
"RIAU","MAKANAN","PERDESAAN",2019,"MARET",368149
"RIAU","MAKANAN","PERDESAAN",2019,"SEPTEMBER",381046
"RIAU","MAKANAN","PERDESAAN",2020,"MARET",394776
"RIAU","MAKANAN","PERDESAAN",2020,"SEPTEMBER",396647
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",365515
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",381904
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",396883
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",398654
"RIAU","MAKANAN","PERKOTAAN",2021,"MARET",419858
"RIAU","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",432554
"RIAU","MAKANAN","PERKOTAAN",2022,"MARET",450681
"RIAU","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",486130
"RIAU","MAKANAN","PERDESAAN",2021,"MARET",409818
"RIAU","MAKANAN","PERDESAAN",2021,"SEPTEMBER",423953
"RIAU","MAKANAN","PERDESAAN",2022,"MARET",435905
"RIAU","MAKANAN","PERDESAAN",2022,"SEPTEMBER",468911
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",413593
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",427086
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",441535
"RIAU","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",475492
"RIAU","NONMAKANAN","PERKOTAAN",2015,"MARET",124441
"RIAU","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",128812
"RIAU","NONMAKANAN","PERKOTAAN",2016,"MARET",134320
"RIAU","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",137972
"RIAU","NONMAKANAN","PERDESAAN",2015,"MARET",93237
"RIAU","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",98585
"RIAU","NONMAKANAN","PERDESAAN",2016,"MARET",99515
"RIAU","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",100785
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",105361
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",110329
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",113648
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",115497
"RIAU","NONMAKANAN","PERKOTAAN",2017,"MARET",145074
"RIAU","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",147147
"RIAU","NONMAKANAN","PERKOTAAN",2018,"MARET",148954
"RIAU","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",149398
"RIAU","NONMAKANAN","PERDESAAN",2017,"MARET",104373
"RIAU","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",106403
"RIAU","NONMAKANAN","PERDESAAN",2018,"MARET",114001
"RIAU","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",119824
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",120571
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",122833
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2018,"MARET",128099
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",131734
"RIAU","NONMAKANAN","PERKOTAAN",2019,"MARET",152604
"RIAU","NONMAKANAN","PERKOTAAN",2019,"SEPTEMBER",163071
"RIAU","NONMAKANAN","PERKOTAAN",2020,"MARET",170165
"RIAU","NONMAKANAN","PERKOTAAN",2020,"SEPTEMBER",170891
"RIAU","NONMAKANAN","PERDESAAN",2019,"MARET",123242
"RIAU","NONMAKANAN","PERDESAAN",2019,"SEPTEMBER",129376
"RIAU","NONMAKANAN","PERDESAAN",2020,"MARET",131654
"RIAU","NONMAKANAN","PERDESAAN",2020,"SEPTEMBER",132088
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2019,"MARET",135097
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",142957
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2020,"MARET",147175
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",147436
"RIAU","NONMAKANAN","PERKOTAAN",2021,"MARET",175412
"RIAU","NONMAKANAN","PERKOTAAN",2021,"SEPTEMBER",185998
"RIAU","NONMAKANAN","PERKOTAAN",2022,"MARET",191327
"RIAU","NONMAKANAN","PERKOTAAN",2022,"SEPTEMBER",200815
"RIAU","NONMAKANAN","PERDESAAN",2021,"MARET",136989
"RIAU","NONMAKANAN","PERDESAAN",2021,"SEPTEMBER",140947
"RIAU","NONMAKANAN","PERDESAAN",2022,"MARET",146319
"RIAU","NONMAKANAN","PERDESAAN",2022,"SEPTEMBER",154999
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2021,"MARET",152344
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",158976
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2022,"MARET",164377
"RIAU","NONMAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",173340
"RIAU","TOTAL","PERKOTAAN",2013,"MARET",346796
"RIAU","TOTAL","PERKOTAAN",2013,"SEPTEMBER",366057
"RIAU","TOTAL","PERKOTAAN",2014,"MARET",375286
"RIAU","TOTAL","PERKOTAAN",2014,"SEPTEMBER",386606
"RIAU","TOTAL","PERDESAAN",2013,"MARET",312591
"RIAU","TOTAL","PERDESAAN",2013,"SEPTEMBER",339829
"RIAU","TOTAL","PERDESAAN",2014,"MARET",357009
"RIAU","TOTAL","PERDESAAN",2014,"SEPTEMBER",374466
"RIAU","TOTAL","PERDESAANPERKOTAAN",2013,"MARET",NA
"RIAU","TOTAL","PERDESAANPERKOTAAN",2013,"SEPTEMBER",NA
"RIAU","TOTAL","PERDESAANPERKOTAAN",2014,"MARET",NA
"RIAU","TOTAL","PERDESAANPERKOTAAN",2014,"SEPTEMBER",NA
"RIAU","TOTAL","PERKOTAAN",2015,"MARET",404802
"RIAU","TOTAL","PERKOTAAN",2015,"SEPTEMBER",417768
"RIAU","TOTAL","PERKOTAAN",2016,"MARET",426346
"RIAU","TOTAL","PERKOTAAN",2016,"SEPTEMBER",439542
"RIAU","TOTAL","PERDESAAN",2015,"MARET",395659
"RIAU","TOTAL","PERDESAAN",2015,"SEPTEMBER",416780
"RIAU","TOTAL","PERDESAAN",2016,"MARET",425777
"RIAU","TOTAL","PERDESAAN",2016,"SEPTEMBER",433960
"RIAU","TOTAL","PERDESAANPERKOTAAN",2015,"MARET",399212
"RIAU","TOTAL","PERDESAANPERKOTAAN",2015,"SEPTEMBER",417164
"RIAU","TOTAL","PERDESAANPERKOTAAN",2016,"MARET",426000
"RIAU","TOTAL","PERDESAANPERKOTAAN",2016,"SEPTEMBER",437259
"RIAU","TOTAL","PERKOTAAN",2017,"MARET",463248
"RIAU","TOTAL","PERKOTAAN",2017,"SEPTEMBER",474626
"RIAU","TOTAL","PERKOTAAN",2018,"MARET",491379
"RIAU","TOTAL","PERKOTAAN",2018,"SEPTEMBER",499402
"RIAU","TOTAL","PERDESAAN",2017,"MARET",450581
"RIAU","TOTAL","PERDESAAN",2017,"SEPTEMBER",457368
"RIAU","TOTAL","PERDESAAN",2018,"MARET",471687
"RIAU","TOTAL","PERDESAAN",2018,"SEPTEMBER",478445
"RIAU","TOTAL","PERDESAANPERKOTAAN",2017,"MARET",456493
"RIAU","TOTAL","PERDESAANPERKOTAAN",2017,"SEPTEMBER",465181
"RIAU","TOTAL","PERDESAANPERKOTAAN",2018,"MARET",479944
"RIAU","TOTAL","PERDESAANPERKOTAAN",2018,"SEPTEMBER",487145
"RIAU","TOTAL","PERKOTAAN",2019,"MARET",513739
"RIAU","TOTAL","PERKOTAAN",2019,"SEPTEMBER",546515
"RIAU","TOTAL","PERKOTAAN",2020,"MARET",570462
"RIAU","TOTAL","PERKOTAAN",2020,"SEPTEMBER",572856
"RIAU","TOTAL","PERDESAAN",2019,"MARET",491391
"RIAU","TOTAL","PERDESAAN",2019,"SEPTEMBER",510421
"RIAU","TOTAL","PERDESAAN",2020,"MARET",526431
"RIAU","TOTAL","PERDESAAN",2020,"SEPTEMBER",528735
"RIAU","TOTAL","PERDESAANPERKOTAAN",2019,"MARET",500612
"RIAU","TOTAL","PERDESAANPERKOTAAN",2019,"SEPTEMBER",524861
"RIAU","TOTAL","PERDESAANPERKOTAAN",2020,"MARET",544058
"RIAU","TOTAL","PERDESAANPERKOTAAN",2020,"SEPTEMBER",546090
"RIAU","TOTAL","PERKOTAAN",2021,"MARET",595270
"RIAU","TOTAL","PERKOTAAN",2021,"SEPTEMBER",618552
"RIAU","TOTAL","PERKOTAAN",2022,"MARET",642008
"RIAU","TOTAL","PERKOTAAN",2022,"SEPTEMBER",686945
"RIAU","TOTAL","PERDESAAN",2021,"MARET",546807
"RIAU","TOTAL","PERDESAAN",2021,"SEPTEMBER",564900
"RIAU","TOTAL","PERDESAAN",2022,"MARET",582224
"RIAU","TOTAL","PERDESAAN",2022,"SEPTEMBER",623910
"RIAU","TOTAL","PERDESAANPERKOTAAN",2021,"MARET",565937
"RIAU","TOTAL","PERDESAANPERKOTAAN",2021,"SEPTEMBER",586062
"RIAU","TOTAL","PERDESAANPERKOTAAN",2022,"MARET",605912
"RIAU","TOTAL","PERDESAANPERKOTAAN",2022,"SEPTEMBER",648832
"JAMBI","MAKANAN","PERKOTAAN",2015,"MARET",297507
"JAMBI","MAKANAN","PERKOTAAN",2015,"SEPTEMBER",308379
"JAMBI","MAKANAN","PERKOTAAN",2016,"MARET",319954
"JAMBI","MAKANAN","PERKOTAAN",2016,"SEPTEMBER",328157
"JAMBI","MAKANAN","PERDESAAN",2015,"MARET",247652
"JAMBI","MAKANAN","PERDESAAN",2015,"SEPTEMBER",258946
"JAMBI","MAKANAN","PERDESAAN",2016,"MARET",270888
"JAMBI","MAKANAN","PERDESAAN",2016,"SEPTEMBER",277173
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2015,"MARET",262791
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",273957
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2016,"MARET",284973
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",292122
"JAMBI","MAKANAN","PERKOTAAN",2017,"MARET",336354
"JAMBI","MAKANAN","PERKOTAAN",2017,"SEPTEMBER",341605
"JAMBI","MAKANAN","PERKOTAAN",2018,"MARET",358637
"JAMBI","MAKANAN","PERKOTAAN",2018,"SEPTEMBER",363152
"JAMBI","MAKANAN","PERDESAAN",2017,"MARET",287877
"JAMBI","MAKANAN","PERDESAAN",2017,"SEPTEMBER",291651
"JAMBI","MAKANAN","PERDESAAN",2018,"MARET",312113
"JAMBI","MAKANAN","PERDESAAN",2018,"SEPTEMBER",314945
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2017,"MARET",301576
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2017,"SEPTEMBER",306360
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2018,"MARET",326180
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2018,"SEPTEMBER",329934
"JAMBI","MAKANAN","PERKOTAAN",2019,"MARET",379659
"JAMBI","MAKANAN","PERKOTAAN",2019,"SEPTEMBER",389321
"JAMBI","MAKANAN","PERKOTAAN",2020,"MARET",409968
"JAMBI","MAKANAN","PERKOTAAN",2020,"SEPTEMBER",412391
"JAMBI","MAKANAN","PERDESAAN",2019,"MARET",327181
"JAMBI","MAKANAN","PERDESAAN",2019,"SEPTEMBER",341445
"JAMBI","MAKANAN","PERDESAAN",2020,"MARET",349384
"JAMBI","MAKANAN","PERDESAAN",2020,"SEPTEMBER",350313
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2019,"MARET",343783
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2019,"SEPTEMBER",355585
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2020,"MARET",368137
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2020,"SEPTEMBER",369835
"JAMBI","MAKANAN","PERKOTAAN",2021,"MARET",437220
"JAMBI","MAKANAN","PERKOTAAN",2021,"SEPTEMBER",448893
"JAMBI","MAKANAN","PERKOTAAN",2022,"MARET",478149
"JAMBI","MAKANAN","PERKOTAAN",2022,"SEPTEMBER",517739
"JAMBI","MAKANAN","PERDESAAN",2021,"MARET",362221
"JAMBI","MAKANAN","PERDESAAN",2021,"SEPTEMBER",364150
"JAMBI","MAKANAN","PERDESAAN",2022,"MARET",380967
"JAMBI","MAKANAN","PERDESAAN",2022,"SEPTEMBER",410425
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2021,"MARET",385360
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2021,"SEPTEMBER",391656
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2022,"MARET",411537
"JAMBI","MAKANAN","PERDESAANPERKOTAAN",2022,"SEPTEMBER",443292
"JAMBI","NONMAKANAN","PERKOTAAN",2015,"MARET",108566
"JAMBI","NONMAKANAN","PERKOTAAN",2015,"SEPTEMBER",115476
"JAMBI","NONMAKANAN","PERKOTAAN",2016,"MARET",118646
"JAMBI","NONMAKANAN","PERKOTAAN",2016,"SEPTEMBER",120458
"JAMBI","NONMAKANAN","PERDESAAN",2015,"MARET",69186
"JAMBI","NONMAKANAN","PERDESAAN",2015,"SEPTEMBER",70949
"JAMBI","NONMAKANAN","PERDESAAN",2016,"MARET",71249
"JAMBI","NONMAKANAN","PERDESAAN",2016,"SEPTEMBER",72563
"JAMBI","NONMAKANAN","PERDESAANPERKOTAAN",2015,"MARET",81144
"JAMBI","NONMAKANAN","PERDESAANPERKOTAAN",2015,"SEPTEMBER",84470
"JAMBI","NONMAKANAN","PERDESAANPERKOTAAN",2016,"MARET",86903
"JAMBI","NONMAKANAN","PERDESAANPERKOTAAN",2016,"SEPTEMBER",87525
"JAMBI","NONMAKANAN","PERKOTAAN",2017,"MARET",121463
"JAMBI","NONMAKANAN","PERKOTAAN",2017,"SEPTEMBER",123627
"JAMBI","NONMAKANAN","PERKOTAAN",2018,"MARET",129154
"JAMBI","NONMAKANAN","PERKOTAAN",2018,"SEPTEMBER",129210
"JAMBI","NONMAKANAN","PERDESAAN",2017,"MARET",72641
"JAMBI","NONMAKANAN","PERDESAAN",2017,"SEPTEMBER",74385
"JAMBI","NONMAKANAN","PERDESAAN",2018,"MARET",86388
"JAMBI","NONMAKANAN","PERDESAAN",2018,"SEPTEMBER",86819
"JAMBI","NONMAKANAN","PERDESAANPERKOTAAN",2017,"MARET",88019
